Model,Region,Date,EVI_Mean,EVI_Lower,EVI_Upper
BiLSTM_GRU,Halabja,2026-11-01,0.138213,0.117052,0.159373
BiLSTM_GRU,Halabja,2026-12-01,0.168187,0.148739,0.187635
BiLSTM_GRU,Halabja,2027-01-01,0.211246,0.189171,0.233322
BiLSTM_GRU,Halabja,2027-02-01,0.277746,0.243197,0.312294
BiLSTM_GRU,Halabja,2027-03-01,0.349991,0.296755,0.403227
BiLSTM_GRU,Halabja,2027-04-01,0.359451,0.299418,0.419484
BiLSTM_GRU,Halabja,2027-05-01,0.219252,0.169471,0.269034
BiLSTM_GRU,Halabja,2027-06-01,0.129802,0.089089,0.170515
BiLSTM_GRU,Halabja,2027-07-01,0.102505,0.068533,0.136476
BiLSTM_GRU,Halabja,2027-08-01,0.099456,0.068529,0.130384
BiLSTM_GRU,Halabja,2027-09-01,0.108389,0.076442,0.140337
BiLSTM_GRU,Halabja,2027-10-01,0.11797,0.088589,0.147351
BiLSTM_GRU,Halabja,2027-11-01,0.13585,0.111994,0.159706
BiLSTM_GRU,Halabja,2027-12-01,0.166312,0.141967,0.190658
BiLSTM_GRU,Halabja,2028-01-01,0.210529,0.182761,0.238296
BiLSTM_GRU,Halabja,2028-02-01,0.274389,0.229837,0.318942
BiLSTM_GRU,Halabja,2028-03-01,0.349756,0.283619,0.415893
BiLSTM_GRU,Halabja,2028-04-01,0.364015,0.283681,0.444348
BiLSTM_GRU,Halabja,2028-05-01,0.218951,0.151761,0.286142
BiLSTM_GRU,Halabja,2028-06-01,0.126274,0.083397,0.169151
BiLSTM_GRU,Halabja,2028-07-01,0.100682,0.056765,0.1446
BiLSTM_GRU,Halabja,2028-08-01,0.099236,0.062644,0.135827
BiLSTM_GRU,Halabja,2028-09-01,0.104747,0.069904,0.139591
BiLSTM_GRU,Halabja,2028-10-01,0.119031,0.082908,0.155153
BiLSTM_GRU,Halabja,2028-11-01,0.135807,0.105639,0.165975
BiLSTM_GRU,Halabja,2028-12-01,0.166609,0.141031,0.192188
BiLSTM_GRU,Halabja,2029-01-01,0.208834,0.176617,0.24105
BiLSTM_GRU,Halabja,2029-02-01,0.273837,0.229747,0.317926
BiLSTM_GRU,Halabja,2029-03-01,0.347132,0.27921,0.415054
BiLSTM_GRU,Halabja,2029-04-01,0.364142,0.279481,0.448803
BiLSTM_GRU,Halabja,2029-05-01,0.21738,0.148553,0.286207
BiLSTM_GRU,Halabja,2029-06-01,0.127541,0.068792,0.18629
BiLSTM_GRU,Halabja,2029-07-01,0.10012,0.056009,0.144232
BiLSTM_GRU,Halabja,2029-08-01,0.098836,0.054792,0.142881
BiLSTM_GRU,Halabja,2029-09-01,0.104578,0.059632,0.149524
BiLSTM_GRU,Halabja,2029-10-01,0.117287,0.077966,0.156609
BiLSTM_GRU,Halabja,2029-11-01,0.135225,0.101393,0.169057
BiLSTM_GRU,Halabja,2029-12-01,0.166408,0.133143,0.199673
BiLSTM_GRU,Halabja,2030-01-01,0.208625,0.174387,0.242863
BiLSTM_GRU,Halabja,2030-02-01,0.273362,0.207831,0.338893
BiLSTM_GRU,Halabja,2030-03-01,0.347147,0.255989,0.438305
BiLSTM_GRU,Halabja,2030-04-01,0.36725,0.24795,0.48655
BiLSTM_GRU,Halabja,2030-05-01,0.217515,0.144107,0.290923
BiLSTM_GRU,Halabja,2030-06-01,0.126407,0.052006,0.200808
BiLSTM_GRU,Halabja,2030-07-01,0.099421,0.04307,0.155772
BiLSTM_GRU,Halabja,2030-08-01,0.09895,0.050134,0.147765
BiLSTM_GRU,Halabja,2030-09-01,0.105249,0.059995,0.150503
BiLSTM_GRU,Halabja,2030-10-01,0.117962,0.070311,0.165613
BiLSTM_GRU,Halabja,2030-11-01,0.135894,0.098691,0.173097
BiLSTM_GRU,Halabja,2030-12-01,0.166159,0.126348,0.20597
CNN_BiLSTM_GRU,Erbil,2026-01-01,0.137628,0.12149,0.153766
CNN_BiLSTM_GRU,Erbil,2026-02-01,0.169805,0.146351,0.19326
CNN_BiLSTM_GRU,Erbil,2026-03-01,0.233461,0.192786,0.274135
CNN_BiLSTM_GRU,Erbil,2026-04-01,0.317441,0.264232,0.370649
CNN_BiLSTM_GRU,Erbil,2026-05-01,0.196295,0.152538,0.240052
CNN_BiLSTM_GRU,Erbil,2026-06-01,0.109776,0.082027,0.137525
CNN_BiLSTM_GRU,Erbil,2026-07-01,0.095498,0.072433,0.118563
CNN_BiLSTM_GRU,Erbil,2026-08-01,0.091473,0.067779,0.115168
CNN_BiLSTM_GRU,Erbil,2026-09-01,0.086292,0.063655,0.108929
CNN_BiLSTM_GRU,Erbil,2026-10-01,0.084349,0.05805,0.110649
CNN_BiLSTM_GRU,Erbil,2026-11-01,0.087916,0.062539,0.113292
CNN_BiLSTM_GRU,Erbil,2026-12-01,0.114709,0.089636,0.139782
CNN_BiLSTM_GRU,Erbil,2027-01-01,0.135834,0.102359,0.169308
CNN_BiLSTM_GRU,Erbil,2027-02-01,0.177949,0.126086,0.229812
CNN_BiLSTM_GRU,Erbil,2027-03-01,0.249804,0.182192,0.317417
CNN_BiLSTM_GRU,Erbil,2027-04-01,0.337458,0.248435,0.42648
CNN_BiLSTM_GRU,Erbil,2027-05-01,0.180467,0.112622,0.248312
CNN_BiLSTM_GRU,Erbil,2027-06-01,0.110051,0.07252,0.147582
CNN_BiLSTM_GRU,Erbil,2027-07-01,0.097164,0.063637,0.130691
CNN_BiLSTM_GRU,Erbil,2027-08-01,0.089761,0.061638,0.117883
CNN_BiLSTM_GRU,Erbil,2027-09-01,0.087907,0.057644,0.11817
CNN_BiLSTM_GRU,Erbil,2027-10-01,0.083699,0.049678,0.11772
CNN_BiLSTM_GRU,Erbil,2027-11-01,0.088357,0.052752,0.123962
CNN_BiLSTM_GRU,Erbil,2027-12-01,0.119993,0.087889,0.152098
CNN_BiLSTM_GRU,Erbil,2028-01-01,0.14255,0.097125,0.187975
CNN_BiLSTM_GRU,Erbil,2028-02-01,0.190414,0.117399,0.263429
CNN_BiLSTM_GRU,Erbil,2028-03-01,0.271532,0.165307,0.377757
CNN_BiLSTM_GRU,Erbil,2028-04-01,0.347515,0.248564,0.446467
CNN_BiLSTM_GRU,Erbil,2028-05-01,0.178777,0.115753,0.241802
CNN_BiLSTM_GRU,Erbil,2028-06-01,0.109824,0.06098,0.158667
CNN_BiLSTM_GRU,Erbil,2028-07-01,0.096085,0.064334,0.127836
CNN_BiLSTM_GRU,Erbil,2028-08-01,0.092629,0.057782,0.127476
CNN_BiLSTM_GRU,Erbil,2028-09-01,0.086841,0.052551,0.121131
CNN_BiLSTM_GRU,Erbil,2028-10-01,0.083897,0.045232,0.122561
CNN_BiLSTM_GRU,Erbil,2028-11-01,0.088222,0.049856,0.126588
CNN_BiLSTM_GRU,Erbil,2028-12-01,0.118765,0.085206,0.152324
CNN_BiLSTM_GRU,Erbil,2029-01-01,0.141272,0.091043,0.191501
CNN_BiLSTM_GRU,Erbil,2029-02-01,0.18398,0.108276,0.259685
CNN_BiLSTM_GRU,Erbil,2029-03-01,0.26678,0.159156,0.374404
CNN_BiLSTM_GRU,Erbil,2029-04-01,0.346711,0.212897,0.480525
CNN_BiLSTM_GRU,Erbil,2029-05-01,0.181571,0.100493,0.262648
CNN_BiLSTM_GRU,Erbil,2029-06-01,0.111191,0.050777,0.171605
CNN_BiLSTM_GRU,Erbil,2029-07-01,0.097266,0.052999,0.141532
CNN_BiLSTM_GRU,Erbil,2029-08-01,0.091317,0.047353,0.135281
CNN_BiLSTM_GRU,Erbil,2029-09-01,0.088691,0.045008,0.132374
CNN_BiLSTM_GRU,Erbil,2029-10-01,0.082338,0.036458,0.128217
CNN_BiLSTM_GRU,Erbil,2029-11-01,0.08946,0.048156,0.130765
CNN_BiLSTM_GRU,Erbil,2029-12-01,0.118006,0.077393,0.15862
CNN_BiLSTM_GRU,Erbil,2030-01-01,0.142305,0.091219,0.193391
CNN_BiLSTM_GRU,Erbil,2030-02-01,0.185339,0.100363,0.270314
CNN_BiLSTM_GRU,Erbil,2030-03-01,0.270479,0.149822,0.391137
CNN_BiLSTM_GRU,Erbil,2030-04-01,0.347006,0.19494,0.499073
CNN_BiLSTM_GRU,Erbil,2030-05-01,0.181236,0.081586,0.280887
CNN_BiLSTM_GRU,Erbil,2030-06-01,0.111828,0.042579,0.181077
CNN_BiLSTM_GRU,Erbil,2030-07-01,0.097496,0.044115,0.150877
CNN_BiLSTM_GRU,Erbil,2030-08-01,0.090353,0.041648,0.139059
CNN_BiLSTM_GRU,Erbil,2030-09-01,0.087847,0.03466,0.141034
CNN_BiLSTM_GRU,Erbil,2030-10-01,0.083506,0.027632,0.139379
CNN_BiLSTM_GRU,Erbil,2030-11-01,0.089454,0.033484,0.145423
CNN_BiLSTM_GRU,Erbil,2030-12-01,0.118311,0.066566,0.170056
CNN_BiLSTM_GRU,Duhok,2026-01-01,0.134375,0.119041,0.149709
CNN_BiLSTM_GRU,Duhok,2026-02-01,0.153276,0.133797,0.172755
CNN_BiLSTM_GRU,Duhok,2026-03-01,0.212616,0.185051,0.240181
CNN_BiLSTM_GRU,Duhok,2026-04-01,0.323159,0.278753,0.367566
CNN_BiLSTM_GRU,Duhok,2026-05-01,0.287926,0.242514,0.333338
CNN_BiLSTM_GRU,Duhok,2026-06-01,0.171274,0.14736,0.195188
CNN_BiLSTM_GRU,Duhok,2026-07-01,0.141809,0.118788,0.16483
CNN_BiLSTM_GRU,Duhok,2026-08-01,0.131133,0.109251,0.153015
CNN_BiLSTM_GRU,Duhok,2026-09-01,0.124994,0.103467,0.14652
CNN_BiLSTM_GRU,Duhok,2026-10-01,0.120752,0.099063,0.142441
CNN_BiLSTM_GRU,Duhok,2026-11-01,0.124127,0.102742,0.145511
CNN_BiLSTM_GRU,Duhok,2026-12-01,0.137671,0.116336,0.159006
CNN_BiLSTM_GRU,Duhok,2027-01-01,0.145192,0.119866,0.170519
CNN_BiLSTM_GRU,Duhok,2027-02-01,0.162659,0.133925,0.191392
CNN_BiLSTM_GRU,Duhok,2027-03-01,0.223573,0.181271,0.265876
CNN_BiLSTM_GRU,Duhok,2027-04-01,0.339047,0.268442,0.409652
CNN_BiLSTM_GRU,Duhok,2027-05-01,0.275012,0.213779,0.336245
CNN_BiLSTM_GRU,Duhok,2027-06-01,0.174381,0.142843,0.205919
CNN_BiLSTM_GRU,Duhok,2027-07-01,0.146057,0.115529,0.176585
CNN_BiLSTM_GRU,Duhok,2027-08-01,0.133209,0.108243,0.158175
CNN_BiLSTM_GRU,Duhok,2027-09-01,0.128018,0.096276,0.15976
CNN_BiLSTM_GRU,Duhok,2027-10-01,0.122509,0.095627,0.149391
CNN_BiLSTM_GRU,Duhok,2027-11-01,0.127667,0.100064,0.15527
CNN_BiLSTM_GRU,Duhok,2027-12-01,0.141794,0.111448,0.172139
CNN_BiLSTM_GRU,Duhok,2028-01-01,0.147378,0.112128,0.182627
CNN_BiLSTM_GRU,Duhok,2028-02-01,0.16658,0.124606,0.208554
CNN_BiLSTM_GRU,Duhok,2028-03-01,0.236694,0.179897,0.293492
CNN_BiLSTM_GRU,Duhok,2028-04-01,0.34753,0.264339,0.430721
CNN_BiLSTM_GRU,Duhok,2028-05-01,0.272451,0.198997,0.345906
CNN_BiLSTM_GRU,Duhok,2028-06-01,0.167896,0.13218,0.203612
CNN_BiLSTM_GRU,Duhok,2028-07-01,0.147241,0.111674,0.182807
CNN_BiLSTM_GRU,Duhok,2028-08-01,0.133974,0.098784,0.169163
CNN_BiLSTM_GRU,Duhok,2028-09-01,0.127146,0.090137,0.164155
CNN_BiLSTM_GRU,Duhok,2028-10-01,0.121228,0.087921,0.154535
CNN_BiLSTM_GRU,Duhok,2028-11-01,0.124753,0.091774,0.157732
CNN_BiLSTM_GRU,Duhok,2028-12-01,0.135862,0.099712,0.172012
CNN_BiLSTM_GRU,Duhok,2029-01-01,0.142139,0.10102,0.183258
CNN_BiLSTM_GRU,Duhok,2029-02-01,0.158583,0.10878,0.208386
CNN_BiLSTM_GRU,Duhok,2029-03-01,0.229544,0.162655,0.296434
CNN_BiLSTM_GRU,Duhok,2029-04-01,0.347772,0.256947,0.438596
CNN_BiLSTM_GRU,Duhok,2029-05-01,0.272766,0.190486,0.355045
CNN_BiLSTM_GRU,Duhok,2029-06-01,0.16999,0.129669,0.210311
CNN_BiLSTM_GRU,Duhok,2029-07-01,0.146459,0.104007,0.188911
CNN_BiLSTM_GRU,Duhok,2029-08-01,0.133191,0.092974,0.173408
CNN_BiLSTM_GRU,Duhok,2029-09-01,0.12622,0.087606,0.164834
CNN_BiLSTM_GRU,Duhok,2029-10-01,0.121795,0.07929,0.1643
CNN_BiLSTM_GRU,Duhok,2029-11-01,0.125153,0.08119,0.169116
CNN_BiLSTM_GRU,Duhok,2029-12-01,0.137078,0.094134,0.180021
CNN_BiLSTM_GRU,Duhok,2030-01-01,0.145697,0.099707,0.191688
CNN_BiLSTM_GRU,Duhok,2030-02-01,0.164255,0.109078,0.219432
CNN_BiLSTM_GRU,Duhok,2030-03-01,0.236212,0.151055,0.321368
CNN_BiLSTM_GRU,Duhok,2030-04-01,0.344606,0.219034,0.470178
CNN_BiLSTM_GRU,Duhok,2030-05-01,0.273396,0.161921,0.384872
CNN_BiLSTM_GRU,Duhok,2030-06-01,0.169406,0.126332,0.21248
CNN_BiLSTM_GRU,Duhok,2030-07-01,0.147021,0.099862,0.194179
CNN_BiLSTM_GRU,Duhok,2030-08-01,0.133964,0.085451,0.182477
CNN_BiLSTM_GRU,Duhok,2030-09-01,0.12698,0.082411,0.171549
CNN_BiLSTM_GRU,Duhok,2030-10-01,0.122669,0.073239,0.1721
CNN_BiLSTM_GRU,Duhok,2030-11-01,0.125851,0.085624,0.166078
CNN_BiLSTM_GRU,Duhok,2030-12-01,0.137176,0.089952,0.184401
CNN_BiLSTM_GRU,Sulaymaniyah,2026-01-01,0.180829,0.162302,0.199357
CNN_BiLSTM_GRU,Sulaymaniyah,2026-02-01,0.222592,0.196782,0.248401
CNN_BiLSTM_GRU,Sulaymaniyah,2026-03-01,0.282589,0.238844,0.326335
CNN_BiLSTM_GRU,Sulaymaniyah,2026-04-01,0.30801,0.258895,0.357125
CNN_BiLSTM_GRU,Sulaymaniyah,2026-05-01,0.158551,0.130278,0.186823
CNN_BiLSTM_GRU,Sulaymaniyah,2026-06-01,0.106721,0.081168,0.132273
CNN_BiLSTM_GRU,Sulaymaniyah,2026-07-01,0.092455,0.069093,0.115817
CNN_BiLSTM_GRU,Sulaymaniyah,2026-08-01,0.0835,0.057934,0.109066
CNN_BiLSTM_GRU,Sulaymaniyah,2026-09-01,0.076491,0.048743,0.104238
CNN_BiLSTM_GRU,Sulaymaniyah,2026-10-01,0.074249,0.04329,0.105209
CNN_BiLSTM_GRU,Sulaymaniyah,2026-11-01,0.084259,0.056595,0.111923
CNN_BiLSTM_GRU,Sulaymaniyah,2026-12-01,0.121294,0.095464,0.147124
CNN_BiLSTM_GRU,Sulaymaniyah,2027-01-01,0.145119,0.112361,0.177877
CNN_BiLSTM_GRU,Sulaymaniyah,2027-02-01,0.193667,0.147041,0.240293
CNN_BiLSTM_GRU,Sulaymaniyah,2027-03-01,0.265229,0.198448,0.33201
CNN_BiLSTM_GRU,Sulaymaniyah,2027-04-01,0.306609,0.231942,0.381276
CNN_BiLSTM_GRU,Sulaymaniyah,2027-05-01,0.160768,0.109601,0.211936
CNN_BiLSTM_GRU,Sulaymaniyah,2027-06-01,0.107986,0.075893,0.14008
CNN_BiLSTM_GRU,Sulaymaniyah,2027-07-01,0.092532,0.062311,0.122753
CNN_BiLSTM_GRU,Sulaymaniyah,2027-08-01,0.086128,0.049199,0.123057
CNN_BiLSTM_GRU,Sulaymaniyah,2027-09-01,0.077042,0.044425,0.109659
CNN_BiLSTM_GRU,Sulaymaniyah,2027-10-01,0.076929,0.044984,0.108874
CNN_BiLSTM_GRU,Sulaymaniyah,2027-11-01,0.093718,0.063426,0.12401
CNN_BiLSTM_GRU,Sulaymaniyah,2027-12-01,0.1419,0.104325,0.179476
CNN_BiLSTM_GRU,Sulaymaniyah,2028-01-01,0.174766,0.126724,0.222807
CNN_BiLSTM_GRU,Sulaymaniyah,2028-02-01,0.233437,0.164152,0.302722
CNN_BiLSTM_GRU,Sulaymaniyah,2028-03-01,0.306299,0.217119,0.395478
CNN_BiLSTM_GRU,Sulaymaniyah,2028-04-01,0.299994,0.187081,0.412907
CNN_BiLSTM_GRU,Sulaymaniyah,2028-05-01,0.152783,0.106717,0.19885
CNN_BiLSTM_GRU,Sulaymaniyah,2028-06-01,0.107723,0.069828,0.145617
CNN_BiLSTM_GRU,Sulaymaniyah,2028-07-01,0.096721,0.062234,0.131208
CNN_BiLSTM_GRU,Sulaymaniyah,2028-08-01,0.084224,0.050277,0.118171
CNN_BiLSTM_GRU,Sulaymaniyah,2028-09-01,0.081067,0.044545,0.11759
CNN_BiLSTM_GRU,Sulaymaniyah,2028-10-01,0.077371,0.03427,0.120472
CNN_BiLSTM_GRU,Sulaymaniyah,2028-11-01,0.095052,0.055395,0.134709
CNN_BiLSTM_GRU,Sulaymaniyah,2028-12-01,0.136692,0.09439,0.178993
CNN_BiLSTM_GRU,Sulaymaniyah,2029-01-01,0.16448,0.113242,0.215717
CNN_BiLSTM_GRU,Sulaymaniyah,2029-02-01,0.216473,0.13284,0.300107
CNN_BiLSTM_GRU,Sulaymaniyah,2029-03-01,0.285641,0.179747,0.391535
